property_id,type,property_size,property_area,area_sqyd,price,purpose,built_in_year,parking_spaces,floors,bedrooms,bathrooms,servant_quarters,kitchens,store_rooms,state,city,area,tier,population,median_monthly_income
45809282-8256-1,House,Very Large (1000-2000),2.6 Kanal,1573,265000000,For Sale,2023-01-01,4,2,6,6,1,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52566031-3036-1,House,Large (500-1000),1 Kanal,605,119500000,For Sale,2024-01-01,,,5,6,,,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
49969087-8256-1,House,Large (500-1000),1.2 Kanal,726,227500000,For Sale,2024-01-01,10,2,5,6,4,3,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52617444-3045-1,House,Medium (250-500),11 Marla,332.75,62500000,For Sale,2025-01-01,2,2,5,6,1,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
47464272-3041-1,House,Large (500-1000),1 Kanal,605,115000000,For Sale,2021-01-01,,2,5,6,1,1,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52493674-517-1,House,Small (100-250),5 Marla,151.25,36000000,For Sale,2025-01-01,1,2,5,6,,2,,Punjab,Rawalpindi,Peshawar Road,1,6120000,85000
51557189-3041-1,House,Large (500-1000),1 Kanal,605,159000000,For Sale,2024-01-01,3,2,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
51670721-3041-1,House,Large (500-1000),1 Kanal,605,112500000,For Sale,2024-01-01,2,2,5,,1,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
51749167-3048-1,House,Medium (250-500),10 Marla,302.5,34500000,For Sale,2024-01-01,,,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
51689337-3048-1,House,Small (100-250),5 Marla,151.25,19000000,For Sale,2024-01-01,,,3,4,1,1,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52673896-3074-1,House,Small (100-250),7 Marla,211.75,29000000,For Sale,2025-01-01,,2,5,7,,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52387477-3074-1,House,Small (100-250),7 Marla,211.75,29000000,For Sale,2020-01-01,,2,5,7,,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
51967013-3048-1,House,Large (500-1000),1 Kanal,605,85000000,For Sale,2024-01-01,,2,5,6,1,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52010229-3049-1,House,Very Large (1000-2000),1.7 Kanal,1028.5,180000000,For Sale,2024-01-01,,2,6,7,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52170332-8305-1,House,Medium (250-500),11.5 Marla,347.875,55000000,For Sale,2025-01-01,,2,5,6,1,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52737317-3095-1,House,Medium (250-500),10 Marla,302.5,47500000,For Sale,2025-01-01,3,2,5,6,1,1,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52183762-3048-1,House,Medium (250-500),10 Marla,302.5,35000000,For Sale,2021-01-01,,,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52183729-3048-1,House,Medium (250-500),10 Marla,302.5,36000000,For Sale,2024-01-01,,,5,6,1,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
50617199-8304-1,House,Medium (250-500),10 Marla,302.5,42500000,For Sale,2024-01-01,3,2,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
51932621-12180-1,House,Medium (250-500),12 Marla,363,42500000,For Sale,2024-01-01,3,2,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52563190-3041-1,House,Large (500-1000),1 Kanal,605,98500000,For Sale,2023-01-01,,2,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
50390788-3048-1,House,Medium (250-500),12 Marla,363,42500000,For Sale,2024-01-01,,2,5,6,1,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
48022756-3048-1,House,Large (500-1000),1 Kanal,605,75000000,For Sale,2023-01-01,,,5,6,1,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
51208150-8322-1,House,Large (500-1000),1.2 Kanal,726,227500000,For Sale,2020-01-01,2,,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52722914-3062-1,House,Small (100-250),5 Marla,151.25,20500000,For Sale,2025-01-01,2,3,3,4,1,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52627575-8301-1,House,Medium (250-500),13 Marla,393.25,55000000,For Sale,2023-01-01,3,1,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52655297-14971-1,House,Small (100-250),5 Marla,151.25,25000000,For Sale,2024-01-01,,,4,6,,,,Punjab,Rawalpindi,Gulraiz Housing Scheme,1,6120000,85000
49607472-21389-1,House,Small (100-250),6 Marla,181.5,16000000,For Sale,2024-01-01,1,,4,5,1,1,1,Punjab,Rawalpindi,Misryal Road,1,6120000,85000
50531979-3036-1,House,Large (500-1000),1 Kanal,605,117000000,For Sale,2024-01-01,3,2,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52320536-3045-1,House,Large (500-1000),1 Kanal,605,150000000,For Sale,2024-01-01,4,3,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
49249344-9155-1,House,Small (100-250),5 Marla,151.25,19500000,For Sale,2024-01-01,2,,4,5,1,2,1,Punjab,Rawalpindi,Airport Housing Society,1,6120000,85000
48497951-9155-1,House,Small (100-250),5 Marla,151.25,21500000,For Sale,2023-01-01,2,2,4,5,,2,,Punjab,Rawalpindi,Airport Housing Society,1,6120000,85000
50912092-9155-1,House,Small (100-250),5 Marla,151.25,19000000,For Sale,2024-01-01,2,,4,5,1,2,1,Punjab,Rawalpindi,Airport Housing Society,1,6120000,85000
50947294-9155-1,House,Small (100-250),8 Marla,242,31000000,For Sale,2024-01-01,,,6,6,1,2,1,Punjab,Rawalpindi,Airport Housing Society,1,6120000,85000
50911792-9152-1,House,Small (100-250),6 Marla,181.5,29000000,For Sale,2024-01-01,2,,4,6,2,2,1,Punjab,Rawalpindi,Airport Housing Society,1,6120000,85000
52186979-3048-1,House,Small (100-250),5 Marla,151.25,18500000,For Sale,2001-01-01,,,3,4,,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52186911-3048-1,House,Small (100-250),5 Marla,151.25,19500000,For Sale,2024-01-01,,,4,5,,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52192510-3048-1,House,Small (100-250),5 Marla,151.25,18000000,For Sale,2022-01-01,,3,4,5,1,2,3,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52192451-3048-1,House,Small (100-250),7 Marla,211.75,23500000,For Sale,2023-01-01,,2,5,6,1,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52192339-3048-1,House,Small (100-250),7 Marla,211.75,24500000,For Sale,2024-01-01,,,5,6,,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52192140-3048-1,House,Small (100-250),5 Marla,151.25,15000000,For Sale,2024-01-01,,,3,4,,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52192057-3048-1,House,Small (100-250),5 Marla,151.25,18000000,For Sale,2024-01-01,,,4,5,,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52191990-3048-1,House,Small (100-250),5 Marla,151.25,18500000,For Sale,2025-01-01,,1,4,5,,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
51524551-3046-1,House,Medium (250-500),10 Marla,302.5,49000000,For Sale,2024-01-01,2,2,5,6,1,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52679573-3048-1,House,Medium (250-500),10 Marla,302.5,37500000,For Sale,2024-01-01,,,5,6,1,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
51769246-3048-1,House,Small (100-250),5 Marla,151.25,18500000,For Sale,2024-01-01,,,3,4,,1,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
50639795-3051-1,House,Medium (250-500),10 Marla,302.5,45000000,For Sale,2024-01-01,3,2,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
51937505-3047-1,House,Medium (250-500),10 Marla,302.5,39000000,For Sale,2024-01-01,2,2,5,6,1,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
43639626-8256-1,House,Large (500-1000),1.2 Kanal,726,227500000,For Sale,2024-01-01,4,2,6,6,3,2,2,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52605366-10237-1,House,Luxury (2000-5000),4.1 Kanal,2480.5,600000000,For Sale,2024-01-01,,,10,6,,,,Punjab,Rawalpindi,Satellite Town,1,6120000,85000
52716567-8144-1,House,Small (100-250),5 Marla,151.25,19600000,For Sale,2020-01-01,2,2,4,6,,,,Punjab,Rawalpindi,Defence Road,1,6120000,85000
51193344-9155-1,House,Small (100-250),8 Marla,242,28500000,For Sale,2024-01-01,2,2,8,6,1,2,1,Punjab,Rawalpindi,Airport Housing Society,1,6120000,85000
52724350-11748-1,House,Small (100-250),5 Marla,151.25,11800000,For Sale,2024-01-01,,,3,4,,1,,Punjab,Rawalpindi,Adiala Road,1,6120000,85000
52188600-3048-1,House,Medium (250-500),10 Marla,302.5,33000000,For Sale,2024-01-01,,,5,6,,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52192782-3048-1,House,Small (100-250),5 Marla,151.25,18500000,For Sale,2024-01-01,,,3,4,,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
51836440-9155-1,House,Small (100-250),6 Marla,181.5,23000000,For Sale,2024-01-01,2,,4,5,,2,,Punjab,Rawalpindi,Airport Housing Society,1,6120000,85000
51352462-9155-1,House,Small (100-250),8 Marla,242,31000000,For Sale,2024-01-01,4,2,6,,1,2,1,Punjab,Rawalpindi,Airport Housing Society,1,6120000,85000
51836505-9155-1,House,Small (100-250),6 Marla,181.5,23000000,For Sale,2024-01-01,2,,4,5,,2,,Punjab,Rawalpindi,Airport Housing Society,1,6120000,85000
52403925-9155-1,House,Small (100-250),8 Marla,242,28500000,For Sale,2025-01-01,,,6,6,,2,,Punjab,Rawalpindi,Airport Housing Society,1,6120000,85000
52613238-12180-1,House,Large (500-1000),1.5 Kanal,907.5,149000000,For Sale,2024-01-01,,,6,,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52191912-3048-1,House,Small (100-250),5 Marla,151.25,18000000,For Sale,2024-01-01,,,3,4,,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52191470-3048-1,House,Small (100-250),7 Marla,211.75,26000000,For Sale,2024-01-01,,3,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52191702-3048-1,House,Small (100-250),5 Marla,151.25,18500000,For Sale,2024-01-01,,,3,4,,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52193282-3048-1,House,Medium (250-500),10 Marla,302.5,36500000,For Sale,2024-01-01,,,5,6,,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52192937-3048-1,House,Small (100-250),7 Marla,211.75,26500000,For Sale,2024-01-01,,,5,6,,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52193800-3048-1,House,Small (100-250),7 Marla,211.75,26500000,For Sale,2024-01-01,,2,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52199511-3048-1,House,Medium (250-500),10 Marla,302.5,32500000,For Sale,2024-01-01,,,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52737267-3073-1,House,Medium (250-500),10 Marla,302.5,55000000,For Sale,2025-01-01,3,2,6,6,1,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52456241-8304-1,House,Medium (250-500),10 Marla,302.5,59500000,For Sale,2025-01-01,3,2,5,5,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
51351114-3048-1,House,Small (100-250),5 Marla,151.25,19000000,For Sale,2024-01-01,,2,4,4,1,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52684254-10354-1,House,Very Large (1000-2000),2 Kanal,1210,90000000,For Sale,2025-01-01,,,5,5,,1,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
49926514-3036-1,House,Large (500-1000),1 Kanal,605,99500000,For Sale,2023-01-01,,2,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52236260-3041-1,House,Large (500-1000),1 Kanal,605,117500000,For Sale,2024-01-01,,,5,6,1,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52724345-1058-1,House,Medium (250-500),12 Marla,363,38000000,For Sale,2024-01-01,,,6,,,2,,Punjab,Rawalpindi,Gulshan Abad,1,6120000,85000
52600479-11748-1,House,Small (100-250),5 Marla,151.25,11800000,For Sale,2025-01-01,,,3,4,,1,,Punjab,Rawalpindi,Adiala Road,1,6120000,85000
52724346-1058-1,House,Medium (250-500),12 Marla,363,38000000,For Sale,2024-01-01,,,6,,,2,,Punjab,Rawalpindi,Gulshan Abad,1,6120000,85000
52724348-11748-1,House,Small (100-250),5 Marla,151.25,11800000,For Sale,2024-01-01,,,3,4,,1,,Punjab,Rawalpindi,Adiala Road,1,6120000,85000
52724347-11748-1,House,Small (100-250),5 Marla,151.25,12800000,For Sale,2024-01-01,,,3,4,,1,,Punjab,Rawalpindi,Adiala Road,1,6120000,85000
52193828-3048-1,House,Small (100-250),7 Marla,211.75,26000000,For Sale,2024-01-01,,,5,6,,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52199643-3048-1,House,Medium (250-500),10 Marla,302.5,32500000,For Sale,2024-01-01,,2,5,6,,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52426945-3069-1,House,Small (100-250),7 Marla,211.75,27500000,For Sale,2024-01-01,,,4,5,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52129365-3062-1,House,Small (100-250),5 Marla,151.25,18200000,For Sale,2024-01-01,1,2,3,5,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52631213-3062-1,House,Small (100-250),5 Marla,151.25,21500000,For Sale,2025-01-01,1,2,3,5,1,21,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52736364-3048-1,House,Medium (250-500),13 Marla,393.25,45000000,For Sale,2025-01-01,10,2,5,6,0,,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52031531-3062-1,House,Small (100-250),5 Marla,151.25,19500000,For Sale,2025-01-01,1,,4,5,1,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
45274589-3035-1,House,Large (500-1000),1 Kanal,605,119000000,For Sale,2024-01-01,3,2,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
46229223-3045-1,House,Medium (250-500),10 Marla,302.5,49000000,For Sale,2023-01-01,3,2,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52202018-3048-1,House,Small (100-250),7 Marla,211.75,26500000,For Sale,2015-01-01,,2,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52201723-3048-1,House,Small (100-250),7 Marla,211.75,25500000,For Sale,2024-01-01,,,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52200270-3048-1,House,Small (100-250),7 Marla,211.75,25500000,For Sale,2023-01-01,,3,5,6,,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52200234-3048-1,House,Small (100-250),5 Marla,151.25,18000000,For Sale,2025-01-01,,3,3,4,2,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52200221-3048-1,House,Small (100-250),5 Marla,151.25,17500000,For Sale,2024-01-01,,2,3,4,2,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52202369-3048-1,House,Medium (250-500),10 Marla,302.5,38500000,For Sale,2025-01-01,,,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52522581-3041-1,House,Medium (250-500),10 Marla,302.5,37000000,For Sale,2024-01-01,,,5,5,,,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52103070-8304-1,House,Large (500-1000),1 Kanal,605,98000000,For Sale,2025-01-01,3,2,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
47094614-8301-1,House,Medium (250-500),10 Marla,302.5,44500000,For Sale,2023-01-01,3,2,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
51368202-8305-1,House,Medium (250-500),10 Marla,302.5,52000000,For Sale,2024-01-01,3,2,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52712495-3041-1,House,Large (500-1000),1 Kanal,605,159500000,For Sale,2025-01-01,4,2,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52525611-574-1,House,Small (100-250),7 Marla,211.75,35000000,For Sale,2023-01-01,,2,4,4,1,1,1,Punjab,Rawalpindi,Westridge,1,6120000,85000
52731000-3047-1,House,Large (500-1000),1.2 Kanal,726,70000000,For Sale,2024-01-01,,,6,7,,,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
46524422-3074-1,House,Medium (250-500),10 Marla,302.5,31000000,For Sale,2023-01-01,,3,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52664006-3067-1,House,Small (100-250),7 Marla,211.75,23500000,For Sale,2021-01-01,2,2.5,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52710130-3045-1,House,Large (500-1000),1 Kanal,605,125000000,For Sale,2024-01-01,,,5,5,,,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52199858-3048-1,House,Medium (250-500),10 Marla,302.5,43500000,For Sale,2024-01-01,,,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52201876-3048-1,House,Small (100-250),7 Marla,211.75,26500000,For Sale,2024-01-01,,,5,6,,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52600797-1312-1,House,Small (100-250),6.7 Marla,202.675,18500000,For Sale,2024-01-01,1,3,7,,1,3,3,Punjab,Rawalpindi,Chaklala Scheme,1,6120000,85000
52730192-3048-1,House,Small (100-250),5 Marla,151.25,22000000,For Sale,2025-01-01,1,,4,4,1,1,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
50676890-9153-1,House,Medium (250-500),8.5 Marla,257.125,38000000,For Sale,2024-01-01,3,2,6,6,,2,,Punjab,Rawalpindi,Airport Housing Society,1,6120000,85000
49865253-1312-1,House,Very Large (1000-2000),2 Kanal,1210,120000000,For Sale,2018-01-01,2,,6,7,1,1,1,Punjab,Rawalpindi,Chaklala Scheme,1,6120000,85000
51938774-11491-1,House,Small (100-250),5 Marla,151.25,16500000,For Sale,2024-01-01,,,4,4,,2,,Punjab,Rawalpindi,Taj Residencia,1,6120000,85000
52202319-3048-1,House,Medium (250-500),9 Marla,272.25,19500000,For Sale,2024-01-01,3,2,4,5,1,2,2,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52202255-3048-1,House,Small (100-250),5 Marla,151.25,17500000,For Sale,2024-01-01,,,4,5,,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52202193-3048-1,House,Small (100-250),5 Marla,151.25,19000000,For Sale,2024-01-01,,,4,5,,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52203496-3048-1,House,Small (100-250),5 Marla,151.25,19500000,For Sale,2024-01-01,,3,3,4,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52203452-3048-1,House,Small (100-250),5 Marla,151.25,18500000,For Sale,2024-01-01,,,3,4,,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52203799-3048-1,House,Small (100-250),7 Marla,211.75,25500000,For Sale,2024-01-01,,2,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52545103-3048-1,House,Medium (250-500),10 Marla,302.5,47500000,For Sale,2024-01-01,,1,5,6,1,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52544644-3048-1,House,Small (100-250),5 Marla,151.25,18000000,For Sale,2025-01-01,,2,3,4,1,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
50999371-3036-1,House,Large (500-1000),1 Kanal,605,99500000,For Sale,2024-01-01,3,2,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52364728-3035-1,House,Large (500-1000),1 Kanal,605,170000000,For Sale,2025-01-01,4,2,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
50605716-3035-1,House,Large (500-1000),1 Kanal,605,119500000,For Sale,2024-01-01,3,2,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52166333-3041-1,House,Medium (250-500),11 Marla,332.75,71500000,For Sale,2025-01-01,3,2,4,5,1,1,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52166335-3035-1,House,Medium (250-500),11 Marla,332.75,71500000,For Sale,2025-01-01,3,2,4,5,1,1,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52634621-3041-1,House,Large (500-1000),1 Kanal,605,159500000,For Sale,2025-01-01,4,2,6,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52670605-11748-1,House,Small (100-250),5 Marla,151.25,16500000,For Sale,2023-01-01,4,,4,5,2,2,1,Punjab,Rawalpindi,Adiala Road,1,6120000,85000
52722105-8144-1,House,Small (100-250),5 Marla,151.25,19800000,For Sale,2025-01-01,1,2,5,6,2,2,1,Punjab,Rawalpindi,Defence Road,1,6120000,85000
51768795-3048-1,House,Small (100-250),5 Marla,151.25,18500000,For Sale,2024-01-01,,,3,4,1,1,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
51659668-3048-1,House,Small (100-250),7 Marla,211.75,25500000,For Sale,2020-01-01,,,5,6,,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52200204-3048-1,House,Small (100-250),5 Marla,151.25,16500000,For Sale,2024-01-01,,,3,4,,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52200184-3048-1,House,Small (100-250),7 Marla,211.75,25000000,For Sale,2024-01-01,,,5,6,,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
48384541-11748-1,House,Small (100-250),5 Marla,151.25,11500000,For Sale,2022-01-01,2,2,4,4,1,2,1,Punjab,Rawalpindi,Adiala Road,1,6120000,85000
52713124-11748-1,House,Small (100-250),5 Marla,151.25,12800000,For Sale,2024-01-01,,,3,3,,,,Punjab,Rawalpindi,Adiala Road,1,6120000,85000
48515644-11748-1,House,Small (100-250),5 Marla,151.25,12300000,For Sale,2023-01-01,1,2,3,4,1,2,1,Punjab,Rawalpindi,Adiala Road,1,6120000,85000
52445163-11748-1,House,Small (100-250),6 Marla,181.5,14800000,For Sale,2025-01-01,,,3,4,1,2,,Punjab,Rawalpindi,Adiala Road,1,6120000,85000
51440871-11748-1,House,Small (100-250),5 Marla,151.25,13000000,For Sale,2024-01-01,,1,4,4,,2,,Punjab,Rawalpindi,Adiala Road,1,6120000,85000
52357611-12923-1,House,Small (100-250),4 Marla,121,8500000,For Sale,2024-01-01,1,1,2,2,1,1,1,Punjab,Rawalpindi,Railway Scheme 9,1,6120000,85000
52544840-3048-1,House,Medium (250-500),10 Marla,302.5,52500000,For Sale,2024-01-01,,,5,6,1,2,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52542409-3048-1,House,Medium (250-500),10 Marla,302.5,49000000,For Sale,2024-01-01,,,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
51862664-3048-1,House,Medium (250-500),10 Marla,302.5,27500000,For Sale,2023-01-01,,3,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
51845095-3048-1,House,Small (100-250),7 Marla,211.75,26500000,For Sale,2024-01-01,,2,5,6,,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
51843617-3048-1,House,Small (100-250),7 Marla,211.75,27500000,For Sale,2016-01-01,,2,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
51832344-3048-1,House,Small (100-250),5 Marla,151.25,19500000,For Sale,2024-01-01,,,4,4,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
51832239-3048-1,House,Small (100-250),5 Marla,151.25,18500000,For Sale,2016-01-01,,,4,5,1,1,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
46568835-3041-1,House,Medium (250-500),10 Marla,302.5,51500000,For Sale,2023-01-01,3,2,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52679563-3048-1,House,Large (500-1000),1 Kanal,605,75000000,For Sale,2023-01-01,,,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52316572-3050-1,House,Large (500-1000),1 Kanal,605,84000000,For Sale,2025-01-01,4,3,6,6,2,2,2,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
49622803-8302-1,House,Medium (250-500),10 Marla,302.5,55000000,For Sale,2024-01-01,3,2,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52176805-8304-1,House,Large (500-1000),1 Kanal,605,98000000,For Sale,2025-01-01,4,2,5,6,2,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
51925807-3071-1,House,Small (100-250),8 Marla,242,26800000,For Sale,2025-01-01,2,,5,6,1,2,1,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52670604-11748-1,House,Small (100-250),5 Marla,151.25,15500000,For Sale,2024-01-01,,,3,4,,1,,Punjab,Rawalpindi,Adiala Road,1,6120000,85000
52704789-3048-1,House,Medium (250-500),10 Marla,302.5,35000000,For Sale,2024-01-01,,,5,5,,,,Punjab,Rawalpindi,Bahria Town Rawalpindi,1,6120000,85000
52670606-11748-1,House,Small (100-250),5 Marla,151.25,12000000,For Sale,2025-01-01,2,2,3,4,1,1,1,Punjab,Rawalpindi,Adiala Road,1,6120000,85000
